,Filename,Sorted
203,1998-12-17-15-20-26_L5_rgb.jpg,good
204,1998-12-01-15-20-02_L5_rgb.jpg,good
205,1998-12-01-15-20-26_L5_rgb.jpg,good
206,1999-03-07-15-20-11_L5_rgb.jpg,good
207,1999-03-07-15-20-35_L5_rgb.jpg,good
208,1999-03-23-15-19-56_L5_rgb.jpg,good
209,1999-03-23-15-20-20_L5_rgb.jpg,good
210,1999-04-08-15-19-44_L5_rgb.jpg,good
211,1999-04-08-15-20-08_L5_rgb.jpg,good
212,1999-04-24-15-19-47_L5_rgb.jpg,bad
213,1999-07-05-15-34-13_L7_rgb.jpg,good
214,1999-07-30-15-28-10_L7_rgb.jpg,good
215,1999-08-06-15-33-58_L7_rgb.jpg,good
216,1999-08-06-15-34-22_L7_rgb.jpg,good
217,1999-09-07-15-34-22_L7_rgb.jpg,bad
218,1999-09-23-15-34-01_L7_rgb.jpg,good
219,1999-09-23-15-34-24_L7_rgb.jpg,good
220,1999-10-02-15-28-18_L7_rgb.jpg,good
221,1999-10-09-15-34-06_L7_rgb.jpg,good
222,1999-10-09-15-34-29_L7_rgb.jpg,good
223,1999-10-25-15-33-56_L7_rgb.jpg,good
224,1999-10-25-15-34-19_L7_rgb.jpg,good
225,1999-11-03-15-28-09_L7_rgb.jpg,good
226,1999-11-18-15-16-38_L5_rgb.jpg,good
227,1999-11-18-15-17-02_L5_rgb.jpg,good
228,1999-11-19-15-28-08_L7_rgb.jpg,good
229,1999-11-26-15-33-50_L7_rgb.jpg,good
230,1999-11-26-15-34-14_L7_rgb.jpg,good
231,1999-12-04-15-16-11_L5_rgb.jpg,good
232,1999-12-04-15-16-35_L5_rgb.jpg,good
233,1999-12-05-15-28-09_L7_rgb.jpg,good
234,1999-12-20-15-16-10_L5_rgb.jpg,good
235,1999-12-20-15-16-34_L5_rgb.jpg,good
236,2000-01-07-18-21-07_L5_rgb.jpg,good
237,2000-01-13-15-33-53_L7_rgb.jpg,good
238,2000-01-13-15-34-17_L7_rgb.jpg,good
239,2000-01-22-15-28-04_L7_rgb.jpg,good
240,2000-02-22-15-14-37_L5_rgb.jpg,good
241,2000-02-22-15-15-01_L5_rgb.jpg,good
242,2000-03-01-15-33-42_L7_rgb.jpg,good
243,2000-03-01-15-34-06_L7_rgb.jpg,good
244,2000-03-10-15-27-51_L7_rgb.jpg,good
245,2000-03-25-15-15-18_L5_rgb.jpg,bad
246,2000-04-10-15-15-27_L5_rgb.jpg,good
247,2000-04-10-15-15-51_L5_rgb.jpg,good
248,2000-05-04-15-33-17_L7_rgb.jpg,bad
249,2000-04-28-18-21-24_L5_rgb.jpg,good
250,2000-04-12-18-20-29_L5_rgb.jpg,bad
251,2000-05-04-15-33-41_L7_rgb.jpg,good
252,2000-05-12-15-16-48_L5_rgb.jpg,good
253,2000-05-12-15-17-11_L5_rgb.jpg,good
254,2000-05-13-15-27-24_L7_rgb.jpg,good
255,2000-05-20-15-33-06_L7_rgb.jpg,good
256,2000-05-20-15-33-30_L7_rgb.jpg,good
257,2000-06-13-15-17-23_L5_rgb.jpg,bad
258,2000-07-16-15-26-44_L7_rgb.jpg,good
259,2000-08-01-15-26-26_L7_rgb.jpg,bad
260,2000-08-02-18-23-18_L5_rgb.jpg,good
261,2000-08-16-15-18-43_L5_rgb.jpg,good
262,2000-08-18-18-23-46_L5_rgb.jpg,good
263,2000-09-03-18-24-08_L5_rgb.jpg,bad
264,2000-09-19-18-24-18_L5_rgb.jpg,good
265,2000-09-25-15-31-30_L7_rgb.jpg,bad
266,2000-10-19-15-20-03_L5_rgb.jpg,bad
267,2000-10-21-18-24-43_L5_rgb.jpg,bad
268,2000-11-22-18-25-12_L5_rgb.jpg,bad
269,2000-12-06-15-20-18_L5_rgb.jpg,bad
270,2000-12-08-18-25-20_L5_rgb.jpg,good
271,2000-12-24-18-25-44_L5_rgb.jpg,good
272,2000-12-30-15-31-53_L7_rgb.jpg,good
273,2001-02-08-15-21-29_L5_rgb.jpg,good
274,2001-02-26-18-26-12_L5_rgb.jpg,good
275,2001-03-14-18-26-11_L5_rgb.jpg,good
276,2001-03-28-15-21-37_L5_rgb.jpg,good
277,2001-03-30-18-26-12_L5_rgb.jpg,bad
278,2001-04-29-15-21-14_L5_rgb.jpg,good
279,2001-05-01-18-26-16_L5_rgb.jpg,good
280,2001-06-18-18-26-22_L5_rgb.jpg,good
281,2001-07-26-15-30-17_L7_rgb.jpg,bad
282,2001-08-11-15-30-22_L7_rgb.jpg,bad
283,2001-08-21-18-26-20_L5_rgb.jpg,bad
284,2001-09-06-18-26-14_L5_rgb.jpg,good
285,2001-09-12-15-30-01_L7_rgb.jpg,bad
286,2001-10-14-15-29-16_L7_rgb.jpg,good
287,2001-10-24-18-25-53_L5_rgb.jpg,good
288,2001-10-30-15-29-43_L7_rgb.jpg,good
289,2001-12-11-18-25-30_L5_rgb.jpg,good
290,2002-01-11-15-24-03_L7_rgb.jpg,bad
291,2002-01-12-18-25-08_L5_rgb.jpg,bad
292,2002-02-12-15-24-11_L7_rgb.jpg,good
293,2002-03-23-15-30-16_L7_rgb.jpg,good
294,2002-05-02-15-18-13_L5_rgb.jpg,bad
295,2002-05-26-15-30-06_L7_rgb.jpg,bad
296,2002-06-05-18-22-35_L5_rgb.jpg,good
297,2002-07-05-15-16-47_L5_rgb.jpg,bad
298,2002-07-23-18-21-26_L5_rgb.jpg,bad
299,2002-07-29-15-29-42_L7_rgb.jpg,good
300,2002-08-08-18-20-57_L5_rgb.jpg,good
301,2002-09-08-15-23-15_L7_rgb.jpg,bad
302,2002-09-09-18-20-07_L5_rgb.jpg,good
303,2002-10-11-18-19-06_L5_rgb.jpg,good
304,2002-10-17-15-29-12_L7_rgb.jpg,bad
305,2002-10-27-18-18-42_L5_rgb.jpg,good
306,2002-11-26-15-12-41_L5_rgb.jpg,bad
307,2002-11-28-18-17-41_L5_rgb.jpg,good
308,2003-01-05-15-29-46_L7_rgb.jpg,good
309,2003-01-15-18-18-27_L5_rgb.jpg,bad
310,2003-02-07-18-25-07_L5_rgb.jpg,good
311,2003-02-16-18-19-08_L5_rgb.jpg,bad
312,2003-03-04-18-19-37_L5_rgb.jpg,good
313,2003-03-20-18-19-55_L5_rgb.jpg,bad
314,2003-03-26-15-29-42_L7_rgb.jpg,good
315,2003-03-27-18-26-20_L5_rgb.jpg,good
316,2003-04-05-18-20-24_L5_rgb.jpg,good
317,2003-05-07-18-21-09_L5_rgb.jpg,bad
318,2003-05-13-15-29-47_L7_rgb.jpg,good
319,2003-06-15-18-28-03_L5_rgb.jpg,bad
320,2003-06-24-18-22-06_L5_rgb.jpg,good
321,2003-07-08-15-17-45_L5_rgb.jpg,good
322,2003-07-17-18-28-41_L5_rgb.jpg,bad
323,2003-08-11-18-22-58_L5_rgb.jpg,good
324,2003-09-02-15-29-23_L7_rgb.jpg,bad
325,2003-09-12-18-23-32_L5_rgb.jpg,good
326,2003-09-19-18-29-50_L5_rgb.jpg,bad
327,2003-10-14-18-23-57_L5_rgb.jpg,good
328,2003-10-20-15-29-44_L7_rgb.jpg,good
329,2003-11-21-15-30-07_L7_rgb.jpg,good
330,2003-12-08-18-30-46_L5_rgb.jpg,bad
331,2003-12-15-15-20-03_L5_rgb.jpg,good
332,2004-01-08-15-29-59_L7_rgb.jpg,good
333,2004-01-18-18-24-51_L5_rgb.jpg,good
334,2004-01-24-15-30-30_L7_rgb.jpg,good
335,2004-01-25-18-31-05_L5_rgb.jpg,bad
336,2004-02-10-18-31-08_L5_rgb.jpg,bad
337,2004-03-06-18-25-06_L5_rgb.jpg,good
338,2004-03-12-15-30-42_L7_rgb.jpg,good
339,2004-04-07-18-25-32_L5_rgb.jpg,good
340,2004-04-23-18-26-01_L5_rgb.jpg,good
341,2004-04-29-15-30-13_L7_rgb.jpg,good
342,2004-05-09-18-26-28_L5_rgb.jpg,good
343,2004-05-23-15-22-14_L5_rgb.jpg,good
344,2004-06-01-18-33-18_L5_rgb.jpg,good
345,2004-06-26-18-27-51_L5_rgb.jpg,good
346,2004-07-26-15-23-39_L5_rgb.jpg,bad
347,2004-07-28-18-28-42_L5_rgb.jpg,good
348,2004-08-20-18-35-25_L5_rgb.jpg,bad
349,2004-08-27-15-24-49_L5_rgb.jpg,bad
350,2004-09-14-18-29-54_L5_rgb.jpg,good
351,2004-09-21-18-36-14_L5_rgb.jpg,bad
352,2004-09-28-15-25-35_L5_rgb.jpg,good
353,2004-11-01-18-30-55_L5_rgb.jpg,good
354,2004-11-15-15-26-06_L5_rgb.jpg,good
355,2004-11-17-18-31-09_L5_rgb.jpg,good
356,2004-11-24-18-37-30_L5_rgb.jpg,bad
357,2004-12-03-18-31-33_L5_rgb.jpg,good
358,2004-12-19-18-31-51_L5_rgb.jpg,good
359,2005-01-02-15-27-25_L5_rgb.jpg,bad
360,2005-01-20-18-32-15_L5_rgb.jpg,good
361,2005-02-05-18-32-27_L5_rgb.jpg,bad
362,2005-02-12-18-38-45_L5_rgb.jpg,bad
363,2005-02-19-15-27-41_L5_rgb.jpg,good
364,2005-02-21-18-32-44_L5_rgb.jpg,good
365,2005-03-09-18-32-58_L5_rgb.jpg,good
366,2005-03-25-18-33-07_L5_rgb.jpg,good
367,2005-04-01-18-39-20_L5_rgb.jpg,bad
368,2005-04-10-18-33-11_L5_rgb.jpg,good
369,2005-04-17-18-39-23_L5_rgb.jpg,bad
370,2005-04-26-18-33-15_L5_rgb.jpg,good
371,2005-05-02-15-30-39_L7_rgb.jpg,good
372,2005-05-28-18-33-29_L5_rgb.jpg,bad
373,2005-06-04-18-39-43_L5_rgb.jpg,bad
374,2005-06-13-18-33-36_L5_rgb.jpg,good
375,2005-06-27-15-28-39_L5_rgb.jpg,bad
376,2005-08-14-15-29-29_L5_rgb.jpg,bad
377,2005-10-01-15-29-08_L5_rgb.jpg,good
378,2005-10-03-18-34-08_L5_rgb.jpg,good
379,2005-10-19-18-34-07_L5_rgb.jpg,bad
380,2005-10-25-15-30-20_L7_rgb.jpg,bad
381,2005-11-20-18-34-37_L5_rgb.jpg,good
382,2005-12-12-15-31-04_L7_rgb.jpg,good
383,2006-01-23-18-36-04_L5_rgb.jpg,good
384,2006-02-08-18-36-27_L5_rgb.jpg,good
385,2006-02-14-15-31-31_L7_rgb.jpg,good
386,2006-02-15-18-42-47_L5_rgb.jpg,good
387,2006-02-24-18-36-48_L5_rgb.jpg,bad
388,2006-04-11-15-33-05_L5_rgb.jpg,good
389,2006-04-13-18-37-44_L5_rgb.jpg,bad
390,2006-05-21-15-31-08_L7_rgb.jpg,good
391,2006-06-07-18-44-42_L5_rgb.jpg,bad
392,2006-06-16-18-38-40_L5_rgb.jpg,good
393,2006-07-18-18-39-10_L5_rgb.jpg,good
394,2006-07-25-18-45-26_L5_rgb.jpg,bad
395,2006-08-01-15-34-43_L5_rgb.jpg,bad
396,2006-08-03-18-39-22_L5_rgb.jpg,good
397,2006-09-18-15-34-53_L5_rgb.jpg,good
398,2006-09-20-18-39-55_L5_rgb.jpg,good
399,2006-10-12-15-30-29_L7_rgb.jpg,good
400,2006-11-23-18-40-35_L5_rgb.jpg,good
401,2006-12-15-15-31-14_L7_rgb.jpg,good
402,2007-02-17-15-31-30_L7_rgb.jpg,good
403,2007-03-15-18-41-01_L5_rgb.jpg,good
404,2007-03-31-18-40-57_L5_rgb.jpg,good
405,2007-04-06-15-31-35_L7_rgb.jpg,good
406,2007-04-16-18-40-51_L5_rgb.jpg,good
407,2007-05-16-15-35-33_L5_rgb.jpg,good
408,2007-05-18-18-40-32_L5_rgb.jpg,bad
409,2007-06-09-15-31-19_L7_rgb.jpg,bad
410,2007-06-19-18-40-03_L5_rgb.jpg,good
411,2007-07-03-15-35-13_L5_rgb.jpg,good
412,2007-07-21-18-39-41_L5_rgb.jpg,bad
413,2007-08-20-15-34-45_L5_rgb.jpg,good
414,2007-08-22-18-39-20_L5_rgb.jpg,bad
415,2007-08-29-18-45-26_L5_rgb.jpg,bad
416,2007-09-07-18-39-12_L5_rgb.jpg,good
417,2007-09-29-15-31-12_L7_rgb.jpg,good
418,2007-09-30-18-45-12_L5_rgb.jpg,bad
419,2007-11-16-15-31-35_L7_rgb.jpg,good
420,2008-01-27-15-32-22_L5_rgb.jpg,good
421,2008-02-05-18-43-01_L5_rgb.jpg,bad
422,2008-02-14-18-36-41_L5_rgb.jpg,good
423,2008-02-28-15-31-48_L5_rgb.jpg,good
424,2008-03-17-18-36-02_L5_rgb.jpg,good
425,2008-04-16-15-30-44_L5_rgb.jpg,good
426,2008-05-26-15-31-22_L7_rgb.jpg,bad
427,2008-06-05-18-34-01_L5_rgb.jpg,good
428,2008-06-21-18-33-35_L5_rgb.jpg,bad
429,2008-06-27-15-30-40_L7_rgb.jpg,good
430,2008-07-07-18-33-07_L5_rgb.jpg,bad
431,2008-07-21-15-27-42_L5_rgb.jpg,good
432,2008-07-23-18-32-39_L5_rgb.jpg,bad
433,2008-08-14-15-30-37_L7_rgb.jpg,bad
434,2008-09-07-15-26-45_L5_rgb.jpg,good
435,2008-09-25-18-30-49_L5_rgb.jpg,good
436,2008-10-11-18-30-18_L5_rgb.jpg,good
437,2008-11-02-15-30-02_L7_rgb.jpg,good
438,2008-11-26-15-24-42_L5_rgb.jpg,good
439,2009-01-15-18-31-09_L5_rgb.jpg,good
440,2009-01-29-15-26-31_L5_rgb.jpg,bad
441,2009-01-31-18-31-35_L5_rgb.jpg,good
442,2009-02-07-18-37-57_L5_rgb.jpg,bad
443,2009-03-11-18-38-43_L5_rgb.jpg,good
444,2009-03-18-15-27-40_L5_rgb.jpg,good
445,2009-03-27-18-39-04_L5_rgb.jpg,good
446,2009-04-05-18-33-04_L5_rgb.jpg,good
447,2009-04-12-18-39-23_L5_rgb.jpg,bad
448,2009-04-28-18-39-41_L5_rgb.jpg,bad
449,2009-05-07-18-33-41_L5_rgb.jpg,good
450,2009-05-14-18-40-00_L5_rgb.jpg,bad
451,2009-05-29-15-31-30_L7_rgb.jpg,good
452,2009-06-24-18-34-34_L5_rgb.jpg,good
453,2009-07-08-15-29-47_L5_rgb.jpg,bad
454,2009-08-17-15-31-14_L7_rgb.jpg,bad
455,2009-08-27-18-35-34_L5_rgb.jpg,bad
456,2009-09-03-18-41-51_L5_rgb.jpg,bad
457,2009-10-05-18-42-15_L5_rgb.jpg,bad
458,2009-10-21-18-42-25_L5_rgb.jpg,bad
459,2009-10-30-18-36-19_L5_rgb.jpg,good
460,2009-11-15-18-36-25_L5_rgb.jpg,good
461,2009-12-01-18-36-33_L5_rgb.jpg,good
462,2009-12-07-15-31-55_L7_rgb.jpg,bad
463,2009-12-17-18-36-42_L5_rgb.jpg,good
464,2010-02-17-15-31-58_L5_rgb.jpg,good
465,2010-03-14-18-43-12_L5_rgb.jpg,bad
466,2010-03-23-18-37-00_L5_rgb.jpg,good
467,2010-04-06-15-31-58_L5_rgb.jpg,good
468,2010-04-08-18-36-59_L5_rgb.jpg,good
469,2010-04-15-18-43-08_L5_rgb.jpg,bad
470,2010-04-24-18-36-55_L5_rgb.jpg,good
471,2010-05-01-18-43-04_L5_rgb.jpg,bad
472,2010-05-08-15-31-52_L5_rgb.jpg,good
473,2010-05-26-18-36-48_L5_rgb.jpg,good
474,2010-06-02-18-42-56_L5_rgb.jpg,bad
475,2010-06-11-18-36-43_L5_rgb.jpg,good
476,2010-06-27-18-36-38_L5_rgb.jpg,bad
477,2010-07-13-18-36-35_L5_rgb.jpg,bad
478,2010-07-19-15-33-17_L7_rgb.jpg,good
479,2010-08-30-18-36-21_L5_rgb.jpg,good
480,2010-09-21-15-33-21_L7_rgb.jpg,good
481,2010-10-23-15-33-31_L7_rgb.jpg,good
482,2010-11-18-18-35-52_L5_rgb.jpg,bad
483,2010-11-24-15-33-54_L7_rgb.jpg,good
484,2010-11-25-18-42-03_L5_rgb.jpg,bad
485,2011-01-03-15-30-59_L5_rgb.jpg,good
486,2011-01-05-18-36-00_L5_rgb.jpg,good
487,2011-01-21-18-36-00_L5_rgb.jpg,good
488,2011-02-06-18-36-02_L5_rgb.jpg,good
489,2011-02-13-18-42-13_L5_rgb.jpg,bad
490,2011-02-20-15-31-02_L5_rgb.jpg,good
491,2011-04-11-18-35-51_L5_rgb.jpg,good
492,2011-04-17-15-34-39_L7_rgb.jpg,good
493,2011-04-27-18-35-43_L5_rgb.jpg,good
494,2011-05-04-18-41-52_L5_rgb.jpg,bad
