,Filename,Sorted
47,2003-12-08-18-30-46_L5_rgb.jpg,bad
48,2004-01-18-18-24-51_L5_rgb.jpg,good
49,2004-01-25-18-31-05_L5_rgb.jpg,bad
50,2004-02-10-18-31-08_L5_rgb.jpg,bad
51,2004-03-06-18-25-06_L5_rgb.jpg,good
52,2004-03-13-18-31-20_L5_rgb.jpg,bad
53,2004-04-07-18-25-32_L5_rgb.jpg,bad
54,2004-04-23-18-26-01_L5_rgb.jpg,good
55,2004-05-09-18-26-28_L5_rgb.jpg,good
56,2004-06-01-18-33-18_L5_rgb.jpg,good
57,2004-06-26-18-27-51_L5_rgb.jpg,bad
58,2004-07-28-18-28-42_L5_rgb.jpg,bad
59,2004-08-20-18-35-25_L5_rgb.jpg,bad
60,2004-09-14-18-29-54_L5_rgb.jpg,good
61,2004-09-21-18-36-14_L5_rgb.jpg,bad
62,2004-11-01-18-30-55_L5_rgb.jpg,good
63,2004-11-17-18-31-09_L5_rgb.jpg,good
64,2004-11-24-18-37-30_L5_rgb.jpg,bad
65,2004-12-03-18-31-33_L5_rgb.jpg,good
66,2004-12-19-18-31-51_L5_rgb.jpg,good
67,2005-01-20-18-32-15_L5_rgb.jpg,bad
68,2005-02-05-18-32-27_L5_rgb.jpg,bad
69,2005-02-12-18-38-45_L5_rgb.jpg,bad
70,2005-02-21-18-32-44_L5_rgb.jpg,bad
71,2005-03-09-18-32-58_L5_rgb.jpg,bad
72,2005-03-25-18-33-07_L5_rgb.jpg,good
73,2005-04-01-18-39-20_L5_rgb.jpg,bad
74,2005-04-10-18-33-11_L5_rgb.jpg,good
75,2005-04-17-18-39-23_L5_rgb.jpg,bad
76,2005-04-26-18-33-15_L5_rgb.jpg,good
77,2005-05-28-18-33-29_L5_rgb.jpg,bad
78,2005-06-04-18-39-43_L5_rgb.jpg,bad
79,2005-06-13-18-33-36_L5_rgb.jpg,good
80,2005-07-22-18-40-06_L5_rgb.jpg,bad
81,2005-09-24-18-40-21_L5_rgb.jpg,bad
82,2005-10-03-18-34-08_L5_rgb.jpg,good
83,2005-10-10-18-40-17_L5_rgb.jpg,bad
84,2005-10-19-18-34-07_L5_rgb.jpg,bad
85,2005-11-20-18-34-37_L5_rgb.jpg,good
86,2006-01-23-18-36-04_L5_rgb.jpg,good
87,2006-02-08-18-36-27_L5_rgb.jpg,good
88,2006-02-15-18-42-47_L5_rgb.jpg,good
89,2006-02-24-18-36-48_L5_rgb.jpg,bad
90,2006-04-13-18-37-44_L5_rgb.jpg,bad
91,2006-06-07-18-44-42_L5_rgb.jpg,bad
92,2006-06-16-18-38-40_L5_rgb.jpg,good
93,2006-07-18-18-39-10_L5_rgb.jpg,good
94,2006-07-25-18-45-26_L5_rgb.jpg,bad
95,2006-08-03-18-39-22_L5_rgb.jpg,bad
96,2006-09-20-18-39-55_L5_rgb.jpg,good
97,2006-11-23-18-40-35_L5_rgb.jpg,good
98,2007-03-15-18-41-01_L5_rgb.jpg,good
99,2007-03-31-18-40-57_L5_rgb.jpg,good
100,2007-04-16-18-40-51_L5_rgb.jpg,good
101,2007-05-18-18-40-32_L5_rgb.jpg,bad
102,2007-06-19-18-40-03_L5_rgb.jpg,bad
103,2007-07-21-18-39-41_L5_rgb.jpg,bad
104,2007-08-22-18-39-20_L5_rgb.jpg,bad
105,2007-08-29-18-45-26_L5_rgb.jpg,bad
106,2007-09-07-18-39-12_L5_rgb.jpg,bad
107,2007-09-30-18-45-12_L5_rgb.jpg,bad
108,2008-02-05-18-43-01_L5_rgb.jpg,bad
109,2008-02-14-18-36-41_L5_rgb.jpg,good
110,2008-03-17-18-36-02_L5_rgb.jpg,good
111,2008-04-09-18-41-41_L5_rgb.jpg,bad
112,2008-04-25-18-41-17_L5_rgb.jpg,bad
113,2008-05-11-18-40-52_L5_rgb.jpg,bad
114,2008-05-27-18-40-26_L5_rgb.jpg,bad
115,2008-06-05-18-34-01_L5_rgb.jpg,good
116,2008-06-21-18-33-35_L5_rgb.jpg,bad
117,2008-07-07-18-33-07_L5_rgb.jpg,bad
118,2008-07-23-18-32-39_L5_rgb.jpg,bad
119,2008-08-31-18-37-44_L5_rgb.jpg,bad
120,2008-09-25-18-30-49_L5_rgb.jpg,bad
121,2008-10-11-18-30-18_L5_rgb.jpg,good
122,2009-01-15-18-31-09_L5_rgb.jpg,good
123,2009-01-31-18-31-35_L5_rgb.jpg,good
124,2009-02-07-18-37-57_L5_rgb.jpg,bad
125,2009-03-11-18-38-43_L5_rgb.jpg,good
126,2009-03-27-18-39-04_L5_rgb.jpg,good
127,2009-04-05-18-33-04_L5_rgb.jpg,good
128,2009-04-12-18-39-23_L5_rgb.jpg,bad
129,2009-04-28-18-39-41_L5_rgb.jpg,bad
130,2009-05-07-18-33-41_L5_rgb.jpg,good
131,2009-05-14-18-40-00_L5_rgb.jpg,bad
132,2009-06-24-18-34-34_L5_rgb.jpg,bad
133,2009-08-27-18-35-34_L5_rgb.jpg,bad
134,2009-09-03-18-41-51_L5_rgb.jpg,bad
135,2009-10-05-18-42-15_L5_rgb.jpg,bad
136,2009-10-21-18-42-25_L5_rgb.jpg,bad
137,2009-10-30-18-36-19_L5_rgb.jpg,good
138,2009-11-15-18-36-25_L5_rgb.jpg,good
139,2009-12-01-18-36-33_L5_rgb.jpg,bad
140,2009-12-17-18-36-42_L5_rgb.jpg,bad
141,2010-03-14-18-43-12_L5_rgb.jpg,bad
142,2010-03-23-18-37-00_L5_rgb.jpg,good
143,2010-04-08-18-36-59_L5_rgb.jpg,good
144,2010-04-15-18-43-08_L5_rgb.jpg,bad
145,2010-04-24-18-36-55_L5_rgb.jpg,good
146,2010-05-01-18-43-04_L5_rgb.jpg,bad
147,2010-05-26-18-36-48_L5_rgb.jpg,good
148,2010-06-02-18-42-56_L5_rgb.jpg,bad
149,2010-06-11-18-36-43_L5_rgb.jpg,good
150,2010-06-27-18-36-38_L5_rgb.jpg,bad
151,2010-07-13-18-36-35_L5_rgb.jpg,bad
152,2010-08-30-18-36-21_L5_rgb.jpg,bad
153,2010-09-06-18-42-30_L5_rgb.jpg,bad
154,2010-09-22-18-42-24_L5_rgb.jpg,bad
155,2010-10-08-18-42-16_L5_rgb.jpg,bad
156,2010-11-18-18-35-52_L5_rgb.jpg,bad
157,2010-11-25-18-42-03_L5_rgb.jpg,bad
158,2011-01-05-18-36-00_L5_rgb.jpg,good
159,2011-01-21-18-36-00_L5_rgb.jpg,good
160,2011-02-06-18-36-02_L5_rgb.jpg,good
161,2011-02-13-18-42-13_L5_rgb.jpg,bad
162,2011-04-11-18-35-51_L5_rgb.jpg,good
163,2011-04-27-18-35-43_L5_rgb.jpg,good
164,2011-05-04-18-41-52_L5_rgb.jpg,bad
165,2011-05-13-18-35-39_L5_rgb.jpg,bad
166,2011-05-29-18-35-34_L5_rgb.jpg,good
167,2011-06-14-18-35-24_L5_rgb.jpg,bad
168,2011-06-21-18-41-32_L5_rgb.jpg,bad
169,2011-09-18-18-34-31_L5_rgb.jpg,good
170,2011-10-27-18-40-09_L5_rgb.jpg,bad
171,2013-04-09-18-46-34_L8_rgb.jpg,good
172,2013-04-16-18-47-53_L8_rgb.jpg,good
173,2013-06-03-18-48-07_L8_rgb.jpg,bad
174,2013-06-19-18-48-00_L8_rgb.jpg,good
175,2013-07-12-18-54-14_L8_rgb.jpg,bad
176,2013-08-13-18-54-15_L8_rgb.jpg,bad
177,2013-08-29-18-54-18_L8_rgb.jpg,bad
178,2013-09-07-18-48-06_L8_rgb.jpg,good
179,2013-09-23-18-47-58_L8_rgb.jpg,good
180,2013-10-09-18-47-57_L8_rgb.jpg,good
181,2013-10-16-18-54-06_L8_rgb.jpg,bad
182,2013-10-25-18-47-49_L8_rgb.jpg,bad
183,2013-11-01-18-53-59_L8_rgb.jpg,bad
184,2013-11-10-18-47-48_L8_rgb.jpg,bad
185,2013-11-17-18-53-55_L8_rgb.jpg,bad
186,2013-12-12-18-47-38_L8_rgb.jpg,good
187,2013-12-19-18-53-43_L8_rgb.jpg,bad
188,2013-12-28-18-47-30_L8_rgb.jpg,bad
189,2014-01-04-18-53-36_L8_rgb.jpg,good
190,2014-01-13-18-47-15_L8_rgb.jpg,good
191,2014-01-20-18-53-24_L8_rgb.jpg,bad
192,2014-02-05-18-53-15_L8_rgb.jpg,bad
193,2014-02-21-18-53-02_L8_rgb.jpg,bad
194,2014-03-18-18-46-32_L8_rgb.jpg,good
195,2014-04-03-18-46-16_L8_rgb.jpg,bad
196,2014-04-19-18-45-59_L8_rgb.jpg,good
197,2014-04-26-18-52-04_L8_rgb.jpg,bad
198,2014-05-05-18-45-42_L8_rgb.jpg,bad
199,2014-05-12-18-51-50_L8_rgb.jpg,bad
200,2014-05-28-18-51-49_L8_rgb.jpg,bad
201,2014-06-06-18-45-44_L8_rgb.jpg,bad
202,2014-06-13-18-51-57_L8_rgb.jpg,bad
203,2014-06-29-18-52-00_L8_rgb.jpg,bad
204,2014-07-24-18-45-57_L8_rgb.jpg,good
205,2014-09-01-18-52-21_L8_rgb.jpg,good
206,2014-09-10-18-46-13_L8_rgb.jpg,bad
207,2014-09-17-18-52-23_L8_rgb.jpg,good
208,2014-09-26-18-46-10_L8_rgb.jpg,bad
209,2014-10-03-18-52-26_L8_rgb.jpg,good
210,2014-10-12-18-46-17_L8_rgb.jpg,good
211,2014-10-19-18-52-29_L8_rgb.jpg,bad
212,2014-10-28-18-46-14_L8_rgb.jpg,good
213,2014-11-04-18-52-28_L8_rgb.jpg,bad
214,2014-12-06-18-52-24_L8_rgb.jpg,bad
215,2014-12-22-18-52-22_L8_rgb.jpg,bad
216,2014-12-31-18-46-05_L8_rgb.jpg,good
217,2015-01-07-18-52-18_L8_rgb.jpg,bad
218,2015-01-23-18-52-12_L8_rgb.jpg,bad
219,2015-02-24-18-52-03_L8_rgb.jpg,bad
220,2015-03-05-18-45-47_L8_rgb.jpg,good
221,2015-03-12-18-51-51_L8_rgb.jpg,bad
222,2015-03-21-18-45-38_L8_rgb.jpg,bad
223,2015-03-28-18-51-43_L8_rgb.jpg,bad
224,2015-04-06-18-45-27_L8_rgb.jpg,bad
225,2015-04-13-18-51-38_L8_rgb.jpg,bad
226,2015-04-29-18-51-30_L8_rgb.jpg,bad
227,2015-05-08-18-45-09_L8_rgb.jpg,bad
228,2015-06-25-18-45-24_L8_rgb.jpg,bad
229,2015-07-11-18-45-35_L8_rgb.jpg,bad
230,2015-07-18-18-51-49_L8_rgb.jpg,bad
231,2015-07-27-18-45-41_L8_rgb.jpg,good
232,2015-08-03-18-51-52_L8_rgb.jpg,bad
233,2015-08-12-18-45-45_L8_rgb.jpg,good
234,2015-09-04-18-52-05_L8_rgb.jpg,good
235,2015-09-20-18-52-13_L8_rgb.jpg,good
236,2015-10-06-18-52-16_L8_rgb.jpg,good
237,2015-10-22-18-52-19_L8_rgb.jpg,bad
238,2015-10-31-18-46-11_L8_rgb.jpg,bad
239,2015-11-07-18-52-22_L8_rgb.jpg,good
240,2015-11-16-18-46-12_L8_rgb.jpg,good
241,2015-12-25-18-52-23_L8_rgb.jpg,bad
242,2016-02-04-18-46-06_L8_rgb.jpg,good
243,2016-02-15-19-03-55_S2.jpg,good
244,2016-02-27-18-52-09_L8_rgb.jpg,bad
245,2016-03-06-19-03-54_S2.jpg,good
246,2016-03-23-18-45-49_L8_rgb.jpg,good
247,2016-03-26-18-57-04_S2.jpg,good
248,2016-03-30-18-51-55_L8_rgb.jpg,bad
249,2016-04-05-19-03-46_S2.jpg,good
250,2016-04-15-18-51-50_L8_rgb.jpg,bad
251,2016-04-15-19-03-49_S2.jpg,good
252,2016-04-24-18-45-35_L8_rgb.jpg,good
253,2016-05-01-18-51-52_L8_rgb.jpg,bad
254,2016-05-05-19-04-04_S2.jpg,bad
255,2016-05-15-18-53-43_S2.jpg,good
256,2016-05-17-18-51-49_L8_rgb.jpg,bad
257,2016-05-25-19-03-54_S2.jpg,bad
258,2016-05-26-18-45-42_L8_rgb.jpg,bad
259,2016-06-14-19-03-51_S2.jpg,good
260,2016-06-18-18-51-58_L8_rgb.jpg,bad
261,2016-06-24-19-02-10_S2.jpg,good
262,2016-08-13-19-03-52_S2.jpg,bad
263,2016-08-30-18-46-15_L8_rgb.jpg,bad
264,2016-09-02-19-03-48_S2.jpg,bad
265,2016-09-06-18-52-28_L8_rgb.jpg,good
266,2016-09-22-18-52-29_L8_rgb.jpg,good
267,2016-09-22-19-03-44_S2.jpg,good
268,2016-10-01-18-46-19_L8_rgb.jpg,good
269,2016-10-02-19-02-32_S2.jpg,good
270,2016-10-08-18-52-33_L8_rgb.jpg,good
271,2016-10-17-18-46-24_L8_rgb.jpg,bad
272,2016-10-22-18-54-48_S2.jpg,good
273,2016-11-01-19-03-46_S2.jpg,bad
274,2016-11-02-18-46-25_L8_rgb.jpg,good
275,2016-11-09-18-52-35_L8_rgb.jpg,bad
276,2016-11-18-18-46-25_L8_rgb.jpg,good
277,2016-11-21-19-02-56_S2.jpg,bad
278,2016-12-01-19-04-00_S2.jpg,good
279,2016-12-04-18-46-23_L8_rgb.jpg,good
280,2016-12-11-18-52-32_L8_rgb.jpg,bad
281,2016-12-20-18-46-18_L8_rgb.jpg,good
282,2016-12-21-19-03-42_S2.jpg,bad
283,2016-12-27-18-52-29_L8_rgb.jpg,bad
284,2016-12-31-19-01-05_S2.jpg,bad
285,2017-01-05-18-46-16_L8_rgb.jpg,good
286,2017-01-28-18-52-19_L8_rgb.jpg,bad
287,2017-03-01-18-52-06_L8_rgb.jpg,bad
288,2017-03-01-19-03-42_S2.jpg,good
289,2017-03-11-18-59-39_S2.jpg,good
290,2017-03-17-18-51-57_L8_rgb.jpg,bad
291,2017-03-26-18-45-41_L8_rgb.jpg,bad
292,2017-04-02-18-51-49_L8_rgb.jpg,bad
293,2017-04-10-19-03-47_S2.jpg,bad
294,2017-04-18-18-51-40_L8_rgb.jpg,bad
295,2017-04-27-18-45-23_L8_rgb.jpg,good
296,2017-05-13-18-45-29_L8_rgb.jpg,good
297,2017-06-05-18-51-54_L8_rgb.jpg,bad
298,2017-06-14-18-45-46_L8_rgb.jpg,good
299,2017-07-09-19-03-14_S2.jpg,bad
300,2017-07-16-18-45-54_L8_rgb.jpg,good
301,2017-09-02-18-46-11_L8_rgb.jpg,good
302,2017-09-25-18-52-27_L8_rgb.jpg,bad
303,2017-10-04-18-46-19_L8_rgb.jpg,good
304,2017-10-11-18-52-32_L8_rgb.jpg,bad
305,2017-10-27-18-52-33_L8_rgb.jpg,bad
306,2017-11-05-18-46-21_L8_rgb.jpg,good
307,2017-11-12-18-52-31_L8_rgb.jpg,bad
308,2017-11-21-18-46-17_L8_rgb.jpg,bad
309,2017-11-28-18-52-24_L8_rgb.jpg,good
310,2017-12-07-18-46-13_L8_rgb.jpg,good
311,2017-12-14-18-52-25_L8_rgb.jpg,bad
312,2017-12-30-18-52-25_L8_rgb.jpg,bad
313,2018-01-31-18-52-08_L8_rgb.jpg,good
314,2018-02-09-18-45-55_L8_rgb.jpg,good
315,2018-02-16-18-52-03_L8_rgb.jpg,good
316,2018-02-25-18-45-48_L8_rgb.jpg,good
317,2018-03-04-18-51-55_L8_rgb.jpg,bad
318,2018-03-29-18-45-32_L8_rgb.jpg,good
319,2018-04-14-18-45-23_L8_rgb.jpg,good
320,2018-04-21-18-51-30_L8_rgb.jpg,bad
321,2018-04-30-18-45-15_L8_rgb.jpg,bad
322,2018-05-07-18-51-21_L8_rgb.jpg,bad
323,2018-06-01-18-44-51_L8_rgb.jpg,good
324,2018-06-08-18-51-04_L8_rgb.jpg,bad
325,2018-06-24-18-51-15_L8_rgb.jpg,bad
326,2018-07-03-18-45-09_L8_rgb.jpg,good
327,2018-07-10-18-51-23_L8_rgb.jpg,good
328,2018-08-11-18-51-39_L8_rgb.jpg,good
329,2018-09-12-18-51-52_L8_rgb.jpg,bad
330,2018-09-21-18-45-43_L8_rgb.jpg,bad
331,2018-10-07-18-45-52_L8_rgb.jpg,good
332,2018-10-14-18-52-05_L8_rgb.jpg,bad
333,2018-10-30-18-52-10_L8_rgb.jpg,bad
334,2018-11-08-18-46-00_L8_rgb.jpg,good
335,2018-11-15-18-52-11_L8_rgb.jpg,bad
336,2018-11-24-18-46-00_L8_rgb.jpg,bad
337,2018-12-01-15-33-12_L8.jpg,bad
338,2018-12-01-15-33-12_L8_2022-03-31__09_hr_48_min.jpg,good
339,2018-12-01-15-33-12_L8_2022-03-31__09_hr_49_min.jpg,bad
340,2018-12-01-15-33-12_L8_2022-03-31__09_hr_50_min.jpg,good
341,2018-12-01-15-33-12_L8_2022-03-31__09_hr_51_min.jpg,good
342,2018-12-01-15-41-39_S2.jpg,good
343,2018-12-01-15-41-39_S2_2022-03-31__09_hr_49_min.jpg,bad
344,2018-12-01-15-41-39_S2_2022-03-31__09_hr_50_min.jpg,good
345,2018-12-01-15-41-39_S2_2022-03-31__09_hr_51_min.jpg,good
346,2018-12-01-18-52-10_L8_rgb.jpg,bad
347,2018-12-01-19-04-26_S2.jpg,good
348,2018-12-03-17-15-45_S2.jpg,bad
349,2018-12-03-17-15-49_S2.jpg,bad
350,2018-12-04-15-51-35_S2.jpg,good
351,2018-12-04-15-51-35_S2_2022-03-31__09_hr_48_min.jpg,good
352,2018-12-04-15-51-35_S2_2022-03-31__09_hr_49_min.jpg,bad
353,2018-12-04-15-51-35_S2_2022-03-31__09_hr_50_min.jpg,good
354,2018-12-04-15-51-35_S2_2022-03-31__09_hr_51_min.jpg,bad
355,2018-12-04-15-53-13_S2.jpg,bad
356,2018-12-04-16-07-17_L8_ID02022-04-21.jpg,good
357,2018-12-04-16-07-17_L8_ID12022-04-21.jpg,good
358,2018-12-04-16-07-17_L8_ID22022-04-21.jpg,good
359,2018-12-04-16-07-17_L8_ID32022-04-21.jpg,good
360,2018-12-04-16-07-17_L8_ID42022-04-21.jpg,good
361,2018-12-04-16-53-14_L7.jpg,bad
362,2018-12-05-16-13-49_S2.jpg,good
363,2018-12-05-16-14-04_S2.jpg,good
364,2018-12-05-17-05-46_S2.jpg,bad
365,2018-12-06-15-41-42_S2.jpg,good
366,2018-12-06-15-41-42_S2_2022-03-31__09_hr_49_min.jpg,bad
367,2018-12-06-15-41-42_S2_2022-03-31__09_hr_50_min.jpg,good
368,2018-12-06-15-41-42_S2_2022-03-31__09_hr_51_min.jpg,good
369,2018-12-06-15-54-07_L8.jpg,good
370,2018-12-07-15-43-58_L7.jpg,bad
371,2018-12-07-16-03-50_S2.jpg,bad
372,2018-12-07-16-04-05_S2.jpg,bad
373,2018-12-08-15-40-57_L8.jpg,bad
374,2018-12-08-15-40-57_L8_2022-03-31__09_hr_53_min.jpg,bad
375,2018-12-08-16-25-00_S2_ID22022-04-21.jpg,bad
376,2018-12-08-16-25-00_S2_ID32022-04-21.jpg,bad
377,2018-12-08-16-25-00_S2_ID42022-04-21.jpg,bad
378,2018-12-10-15-26-59_L8.jpg,bad
379,2018-12-10-15-26-59_L8_2022-03-31__09_hr_48_min.jpg,good
380,2018-12-10-15-26-59_L8_2022-03-31__09_hr_49_min.jpg,bad
381,2018-12-10-15-26-59_L8_2022-03-31__09_hr_50_min.jpg,good
382,2018-12-10-15-26-59_L8_2022-03-31__09_hr_51_min.jpg,bad
383,2018-12-10-15-27-23_L8.jpg,bad
384,2018-12-10-15-27-23_L8_2022-03-31__09_hr_48_min.jpg,good
385,2018-12-10-15-27-23_L8_2022-03-31__09_hr_49_min.jpg,bad
386,2018-12-10-17-05-48_S2.jpg,good
387,2018-12-10-18-46-21_L8.jpg,bad
388,2018-12-11-15-41-39_S2.jpg,good
389,2018-12-11-15-41-39_S2_2022-03-31__09_hr_49_min.jpg,bad
390,2018-12-11-15-41-39_S2_2022-03-31__09_hr_50_min.jpg,good
391,2018-12-11-15-41-39_S2_2022-03-31__09_hr_51_min.jpg,good
392,2018-12-12-16-03-10_L7_ID02022-04-21.jpg,bad
393,2018-12-12-16-03-10_L7_ID12022-04-21.jpg,bad
394,2018-12-12-16-03-10_L7_ID22022-04-21.jpg,bad
395,2018-12-12-16-03-10_L7_ID32022-04-21.jpg,bad
396,2018-12-12-16-03-10_L7_ID42022-04-21.jpg,bad
397,2018-12-12-16-03-10_S2.jpg,good
398,2018-12-12-16-03-10_S2_2022-03-31__09_hr_53_min.jpg,good
399,2018-12-12-16-03-10_S2_2022-03-31__09_hr_54_min.jpg,bad
400,2018-12-12-16-03-51_S2.jpg,bad
401,2018-12-12-16-04-06_S2.jpg,bad
402,2018-12-13-16-46-48_L7.jpg,bad
403,2018-12-13-17-15-44_S2.jpg,bad
404,2018-12-13-17-15-47_S2.jpg,good
405,2018-12-13-18-24-29_L7.jpg,bad
406,2018-12-13-18-24-29_L7_2022-03-31__09_hr_01_min.jpg,bad
407,2018-12-13-18-24-29_L7_2022-03-31__09_hr_02_min.jpg,bad
408,2018-12-13-18-24-29_L7_2022-03-31__09_hr_13_min.jpg,good
409,2018-12-14-15-51-35_S2.jpg,bad
410,2018-12-14-15-51-35_S2_2022-03-31__09_hr_50_min.jpg,bad
411,2018-12-14-15-51-35_S2_2022-03-31__09_hr_51_min.jpg,bad
412,2018-12-15-16-13-49_S2.jpg,bad
413,2018-12-15-17-05-46_S2.jpg,good
414,2018-12-15-18-44-54_S2.jpg,good
415,2018-12-15-18-44-54_S2_2022-03-31__09_hr_01_min.jpg,good
416,2018-12-15-18-44-54_S2_2022-03-31__09_hr_02_min.jpg,good
417,2018-12-15-18-44-54_S2_2022-03-31__09_hr_16_min.jpg,good
418,2018-12-16-15-36-45_L7.jpg,bad
419,2018-12-16-15-36-45_L7_2022-03-31__09_hr_53_min.jpg,bad
420,2018-12-16-15-36-45_L7_2022-03-31__09_hr_54_min.jpg,bad
421,2018-12-17-15-33-09_L8.jpg,bad
422,2018-12-17-15-33-09_L8_2022-03-31__09_hr_48_min.jpg,bad
423,2018-12-17-15-33-09_L8_2022-03-31__09_hr_49_min.jpg,bad
424,2018-12-17-15-33-09_L8_2022-03-31__09_hr_50_min.jpg,bad
425,2018-12-17-15-33-09_L8_2022-03-31__09_hr_51_min.jpg,good
426,2018-12-17-16-03-08_S2.jpg,good
427,2018-12-17-16-03-08_S2_2022-03-31__09_hr_53_min.jpg,good
428,2018-12-17-16-03-08_S2_2022-03-31__09_hr_54_min.jpg,good
429,2018-12-17-18-52-07_L8_rgb.jpg,bad
430,2018-12-18-15-22-44_L7.jpg,bad
431,2018-12-18-15-22-44_L7_2022-03-31__09_hr_48_min.jpg,bad
432,2018-12-18-15-22-44_L7_2022-03-31__09_hr_49_min.jpg,bad
433,2018-12-18-15-22-44_L7_2022-03-31__09_hr_50_min.jpg,bad
434,2018-12-18-15-22-44_L7_2022-03-31__09_hr_51_min.jpg,bad
435,2018-12-18-15-23-08_L7.jpg,bad
436,2018-12-18-15-23-08_L7_2022-03-31__09_hr_49_min.jpg,bad
437,2018-12-18-16-25-00_S2_ID02022-04-21.jpg,good
438,2018-12-18-16-25-00_S2_ID12022-04-21.jpg,good
439,2018-12-18-16-25-00_S2_ID22022-04-21.jpg,good
440,2018-12-18-16-25-00_S2_ID32022-04-21.jpg,good
441,2018-12-18-16-25-00_S2_ID42022-04-21.jpg,good
442,2018-12-19-15-51-38_S2.jpg,good
443,2018-12-19-15-51-38_S2_2022-03-31__09_hr_48_min.jpg,good
444,2018-12-19-15-51-38_S2_2022-03-31__09_hr_49_min.jpg,good
445,2018-12-19-15-51-38_S2_2022-03-31__09_hr_50_min.jpg,good
446,2018-12-19-15-51-38_S2_2022-03-31__09_hr_51_min.jpg,good
447,2018-12-20-16-52-47_L7.jpg,bad
448,2018-12-20-17-05-50_S2.jpg,good
449,2018-12-20-18-44-58_S2.jpg,good
450,2018-12-20-18-44-58_S2_2022-03-31__09_hr_01_min.jpg,good
451,2018-12-21-16-50-55_L8.jpg,good
452,2018-12-22-15-54-06_L8.jpg,good
453,2018-12-22-16-03-13_S2.jpg,good
454,2018-12-22-16-03-13_S2_2022-03-31__09_hr_53_min.jpg,good
455,2018-12-22-16-03-13_S2_2022-03-31__09_hr_54_min.jpg,good
456,2018-12-22-16-03-54_S2.jpg,good
457,2018-12-22-16-04-09_S2.jpg,good
458,2018-12-23-15-43-31_L7.jpg,bad
459,2018-12-23-16-24-58_S2_ID02022-04-21.jpg,good
460,2018-12-23-16-24-58_S2_ID12022-04-21.jpg,good
461,2018-12-23-16-24-58_S2_ID22022-04-21.jpg,good
462,2018-12-23-16-24-58_S2_ID32022-04-21.jpg,good
463,2018-12-23-16-24-58_S2_ID42022-04-21.jpg,good
464,2018-12-23-17-15-46_S2.jpg,bad
465,2018-12-24-15-40-56_L8.jpg,good
466,2018-12-24-15-40-56_L8_2022-03-31__09_hr_53_min.jpg,good
467,2018-12-24-15-40-56_L8_2022-03-31__09_hr_54_min.jpg,good
468,2018-12-24-15-53-14_S2.jpg,good
469,2018-12-24-15-53-14_S2_2022-03-31__09_hr_53_min.jpg,good
470,2018-12-24-15-53-14_S2_2022-03-31__09_hr_54_min.jpg,good
471,2018-12-25-15-28-42_L7.jpg,bad
