Filename,Sorted,index
2021-03-21-18-45-53_L8_rgb.jpg,good,74
2019-04-24-18-51-38_L8_rgb.jpg,good,75
2021-11-07-18-52-39_L8_rgb.jpg,good,76
2017-07-16-18-45-54_L8_rgb.jpg,good,77
2010-06-11-18-36-43_L5_rgb.jpg,good,78
2005-11-20-18-34-37_L5_rgb.jpg,good,79
2016-12-27-18-52-29_L8_rgb.jpg,good,80
2009-08-27-18-35-34_L5_rgb.jpg,good,81
2007-09-07-18-39-12_L5_rgb.jpg,good,82
no_data.jpg,bad,83
2020-03-02-18-46-01_L8_rgb.jpg,good,84
2019-11-18-18-52-35_L8_rgb.jpg,good,85
2003-07-17-18-28-41_L5_rgb.jpg,good,86
2009-12-17-18-36-42_L5_rgb.jpg,bad,87
2018-01-31-18-52-08_L8_rgb.jpg,good,88
2004-07-28-18-28-42_L5_rgb.jpg,bad,89
2006-07-25-18-45-26_L5_rgb.jpg,bad,90
2006-01-23-18-36-04_L5_rgb.jpg,good,91
2006-08-03-18-39-22_L5_rgb.jpg,good,92
2018-04-14-18-45-23_L8_rgb.jpg,good,93
2009-01-31-18-31-35_L5_rgb.jpg,good,94
2017-04-18-18-51-40_L8_rgb.jpg,bad,95
2004-05-09-18-26-28_L5_rgb.jpg,good,96
2017-10-27-18-52-33_L8_rgb.jpg,bad,97
2006-06-16-18-38-40_L5_rgb.jpg,good,98
2014-10-19-18-52-29_L8_rgb.jpg,bad,99
2013-10-09-18-47-57_L8_rgb.jpg,good,100
2016-11-09-18-52-35_L8_rgb.jpg,good,101
2003-04-05-18-20-24_L5_rgb.jpg,good,102
2006-07-18-18-39-10_L5_rgb.jpg,good,103
2021-09-13-18-46-21_L8_rgb.jpg,bad,104
2000-04-12-18-20-29_L5_rgb.jpg,bad,105
2005-05-28-18-33-29_L5_rgb.jpg,good,106
2000-10-21-18-24-43_L5_rgb.jpg,good,107
2010-04-08-18-36-59_L5_rgb.jpg,good,108
2010-09-06-18-42-30_L5_rgb.jpg,bad,109
2004-03-13-18-31-20_L5_rgb.jpg,bad,110
2018-09-21-18-45-43_L8_rgb.jpg,bad,111
2020-10-03-18-52-34_L8_rgb.jpg,bad,112
2015-01-07-18-52-18_L8_rgb.jpg,good,113
2017-01-28-18-52-19_L8_rgb.jpg,bad,114
2005-09-24-18-40-21_L5_rgb.jpg,bad,115
2009-03-27-18-39-04_L5_rgb.jpg,good,116
2003-05-07-18-21-09_L5_rgb.jpg,bad,117
2017-09-02-18-46-11_L8_rgb.jpg,good,118
2004-08-20-18-35-25_L5_rgb.jpg,bad,119
2020-02-22-18-52-15_L8_rgb.jpg,bad,120
2013-04-09-18-46-34_L8_rgb.jpg,good,121
2019-02-19-18-51-59_L8_rgb.jpg,good,122
2018-10-14-18-52-05_L8_rgb.jpg,good,123
2009-05-14-18-40-00_L5_rgb.jpg,bad,124
2018-06-24-18-51-15_L8_rgb.jpg,good,125
2018-10-30-18-52-10_L8_rgb.jpg,good,126
cloud_cover.jpg,bad,127
2016-04-24-18-45-35_L8_rgb.jpg,good,128
2003-06-24-18-22-06_L5_rgb.jpg,good,129
2011-06-21-18-41-32_L5_rgb.jpg,good,130
2018-02-09-18-45-55_L8_rgb.jpg,good,131
2003-01-15-18-18-27_L5_rgb.jpg,good,132
2002-08-08-18-20-57_L5_rgb.jpg,good,133
2015-01-23-18-52-12_L8_rgb.jpg,good,134
2000-09-03-18-24-08_L5_rgb.jpg,good,135
2015-07-11-18-45-35_L8_rgb.jpg,good,136
2016-10-08-18-52-33_L8_rgb.jpg,good,137
2013-10-25-18-47-49_L8_rgb.jpg,good,138
2020-10-12-18-46-24_L8_rgb.jpg,good,139
2004-02-10-18-31-08_L5_rgb.jpg,bad,140
2019-03-23-18-51-50_L8_rgb.jpg,good,141
2004-11-01-18-30-55_L5_rgb.jpg,good,142
2017-05-13-18-45-29_L8_rgb.jpg,good,143
2016-06-18-18-51-58_L8_rgb.jpg,good,144
2008-02-14-18-36-41_L5_rgb.jpg,good,145
2004-12-19-18-31-51_L5_rgb.jpg,good,146
2019-10-26-18-46-28_L8_rgb.jpg,good,147
2007-06-19-18-40-03_L5_rgb.jpg,bad,148
2008-02-05-18-43-01_L5_rgb.jpg,bad,149
2006-11-23-18-40-35_L5_rgb.jpg,good,150
2021-03-12-18-52-08_L8_rgb.jpg,good,151
2008-04-25-18-41-17_L5_rgb.jpg,bad,152
2009-09-03-18-41-51_L5_rgb.jpg,good,153
2016-02-04-18-46-06_L8_rgb.jpg,good,154
2021-02-24-18-52-16_L8_rgb.jpg,good,155
2021-03-05-18-46-01_L8_rgb.jpg,good,156
2013-06-19-18-48-00_L8_rgb.jpg,good,157
2020-03-09-18-52-09_L8_rgb.jpg,good,158
2015-03-21-18-45-38_L8_rgb.jpg,good,159
2000-08-18-18-23-46_L5_rgb.jpg,good,160
2011-06-14-18-35-24_L5_rgb.jpg,good,161
2020-11-29-18-46-25_L8_rgb.jpg,bad,162
2020-06-29-18-52-01_L8_rgb.jpg,good,163
2015-11-16-18-46-12_L8_rgb.jpg,good,164
2013-11-17-18-53-55_L8_rgb.jpg,good,165
2011-05-04-18-41-52_L5_rgb.jpg,good,166
2007-03-31-18-40-57_L5_rgb.jpg,good,167
2014-12-06-18-52-24_L8_rgb.jpg,bad,168
2007-04-16-18-40-51_L5_rgb.jpg,good,169
Elwha_20150923_RGBAvg_NAD83GCS_123_005.jpg,bad,170
2019-01-02-18-52-07_L8_rgb.jpg,good,171
2004-09-21-18-36-14_L5_rgb.jpg,good,172
2018-10-07-18-45-52_L8_rgb.jpg,good,173
2016-02-27-18-52-09_L8_rgb.jpg,good,174
2011-05-29-18-35-34_L5_rgb.jpg,good,175
2013-12-28-18-47-30_L8_rgb.jpg,good,176
2000-11-22-18-25-12_L5_rgb.jpg,bad,177
2004-01-25-18-31-05_L5_rgb.jpg,bad,178
2009-10-05-18-42-15_L5_rgb.jpg,bad,179
2002-06-05-18-22-35_L5_rgb.jpg,good,180
2007-08-29-18-45-26_L5_rgb.jpg,bad,181
2004-09-14-18-29-54_L5_rgb.jpg,good,182
2018-11-08-18-46-00_L8_rgb.jpg,good,183
2019-11-02-18-52-38_L8_rgb.jpg,good,184
2009-03-11-18-38-43_L5_rgb.jpg,good,185
2000-12-24-18-25-44_L5_rgb.jpg,good,186
2021-11-23-18-52-36_L8_rgb.jpg,good,187
2004-11-24-18-37-30_L5_rgb.jpg,good,188
2014-12-22-18-52-22_L8_rgb.jpg,good,189
2018-03-04-18-51-55_L8_rgb.jpg,bad,190
2001-03-14-18-26-11_L5_rgb.jpg,good,191
2007-03-15-18-41-01_L5_rgb.jpg,good,192
2005-06-04-18-39-43_L5_rgb.jpg,good,193
2015-08-03-18-51-52_L8_rgb.jpg,good,194
2021-06-16-18-52-06_L8_rgb.jpg,bad,195
2021-05-31-18-52-00_L8_rgb.jpg,bad,196
2019-09-15-18-52-32_L8_rgb.jpg,bad,197
2000-12-08-18-25-20_L5_rgb.jpg,good,198
2018-02-16-18-52-03_L8_rgb.jpg,good,199
2016-12-04-18-46-23_L8_rgb.jpg,good,200
2018-03-29-18-45-32_L8_rgb.jpg,good,201
2021-09-20-18-52-33_L8_rgb.jpg,good,202
2009-10-30-18-36-19_L5_rgb.jpg,good,203
2001-09-06-18-26-14_L5_rgb.jpg,good,204
2007-05-18-18-40-32_L5_rgb.jpg,good,205
2005-03-25-18-33-07_L5_rgb.jpg,good,206
2016-05-17-18-51-49_L8_rgb.jpg,good,207
2010-06-27-18-36-38_L5_rgb.jpg,bad,208
2000-09-19-18-24-18_L5_rgb.jpg,good,209
2005-10-10-18-40-17_L5_rgb.jpg,bad,210
2005-10-03-18-34-08_L5_rgb.jpg,good,211
2016-12-20-18-46-18_L8_rgb.jpg,good,212
2019-06-11-18-52-03_L8_rgb.jpg,good,213
2005-02-12-18-38-45_L5_rgb.jpg,good,214
2014-10-28-18-46-14_L8_rgb.jpg,good,215
2017-11-05-18-46-21_L8_rgb.jpg,good,216
2017-12-14-18-52-25_L8_rgb.jpg,good,217
2015-10-31-18-46-11_L8_rgb.jpg,good,218
2014-05-28-18-51-49_L8_rgb.jpg,bad,219
2021-02-17-18-46-08_L8_rgb.jpg,good,220
2016-05-26-18-45-42_L8_rgb.jpg,good,221
2017-11-21-18-46-17_L8_rgb.jpg,good,222
2010-09-22-18-42-24_L5_rgb.jpg,bad,223
2015-11-07-18-52-22_L8_rgb.jpg,good,224
2021-08-28-18-46-17_L8_rgb.jpg,good,225
2010-04-15-18-43-08_L5_rgb.jpg,bad,226
2006-04-13-18-37-44_L5_rgb.jpg,bad,227
2006-09-20-18-39-55_L5_rgb.jpg,good,228
2021-10-15-18-46-30_L8_rgb.jpg,good,229
2010-11-18-18-35-52_L5_rgb.jpg,bad,230
2014-05-12-18-51-50_L8_rgb.jpg,good,231
2010-05-01-18-43-04_L5_rgb.jpg,bad,232
2019-10-01-18-52-36_L8_rgb.jpg,good,233
2014-09-26-18-46-10_L8_rgb.jpg,bad,234
2016-11-02-18-46-25_L8_rgb.jpg,good,235
2018-12-26-18-45-57_L8_rgb.jpg,good,236
2010-05-26-18-36-48_L5_rgb.jpg,good,237
2021-10-22-18-52-41_L8_rgb.jpg,bad,238
2010-03-14-18-43-12_L5_rgb.jpg,bad,239
2014-01-20-18-53-24_L8_rgb.jpg,good,240
2018-04-21-18-51-30_L8_rgb.jpg,good,241
2019-08-14-18-52-23_L8_rgb.jpg,good,242
2019-03-16-18-45-40_L8_rgb.jpg,good,243
2008-04-09-18-41-41_L5_rgb.jpg,bad,244
2009-06-24-18-34-34_L5_rgb.jpg,bad,245
2010-11-25-18-42-03_L5_rgb.jpg,good,246
2013-08-29-18-54-18_L8_rgb.jpg,bad,247
2015-07-27-18-45-41_L8_rgb.jpg,good,248
2014-12-31-18-46-05_L8_rgb.jpg,good,249
2006-02-08-18-36-27_L5_rgb.jpg,good,250
2014-10-12-18-46-17_L8_rgb.jpg,good,251
2004-06-26-18-27-51_L5_rgb.jpg,good,252
2019-10-17-18-52-39_L8_rgb.jpg,good,253
2003-09-19-18-29-50_L5_rgb.jpg,bad,254
2017-11-12-18-52-31_L8_rgb.jpg,bad,255
2005-04-26-18-33-15_L5_rgb.jpg,good,256
2008-07-07-18-33-07_L5_rgb.jpg,bad,257
2000-01-07-18-21-07_L5_rgb.jpg,bad,258
2016-09-22-18-52-29_L8_rgb.jpg,good,259
2006-06-07-18-44-42_L5_rgb.jpg,good,260
2017-10-04-18-46-19_L8_rgb.jpg,good,261
2019-02-28-18-45-45_L8_rgb.jpg,good,262
2000-08-02-18-23-18_L5_rgb.jpg,good,263
2003-01-06-18-24-26_L5_rgb.jpg,bad,264
2020-05-21-18-45-31_L8_rgb.jpg,good,265
2020-03-25-18-52-01_L8_rgb.jpg,good,266
2004-06-01-18-33-18_L5_rgb.jpg,good,267
2015-03-12-18-51-51_L8_rgb.jpg,good,268
2011-10-27-18-40-09_L5_rgb.jpg,bad,269
2018-08-11-18-51-39_L8_rgb.jpg,good,270
2003-08-11-18-22-58_L5_rgb.jpg,good,271
2007-08-22-18-39-20_L5_rgb.jpg,bad,272
2011-05-13-18-35-39_L5_rgb.jpg,good,273
2021-01-23-18-52-24_L8_rgb.jpg,good,274
2018-07-03-18-45-09_L8_rgb.jpg,bad,275
2017-11-28-18-52-24_L8_rgb.jpg,good,276
2009-02-07-18-37-57_L5_rgb.jpg,bad,277
2008-06-05-18-34-01_L5_rgb.jpg,good,278
2014-02-21-18-53-02_L8_rgb.jpg,good,279
2021-10-06-18-52-39_L8_rgb.jpg,bad,280
2011-01-21-18-36-00_L5_rgb.jpg,good,281
2015-04-13-18-51-38_L8_rgb.jpg,bad,282
2011-09-18-18-34-31_L5_rgb.jpg,good,283
2004-03-06-18-25-06_L5_rgb.jpg,good,284
2013-11-01-18-53-59_L8_rgb.jpg,good,285
2019-07-06-18-46-00_L8_rgb.jpg,bad,286
2003-02-16-18-19-08_L5_rgb.jpg,good,287
2017-04-27-18-45-23_L8_rgb.jpg,good,288
2013-07-12-18-54-14_L8_rgb.jpg,bad,289
2001-06-18-18-26-22_L5_rgb.jpg,good,290
2017-06-14-18-45-46_L8_rgb.jpg,good,291
2014-09-01-18-52-21_L8_rgb.jpg,good,292
2005-06-13-18-33-36_L5_rgb.jpg,good,293
2008-09-25-18-30-49_L5_rgb.jpg,good,294
2005-04-10-18-33-11_L5_rgb.jpg,good,295
2002-10-11-18-19-06_L5_rgb.jpg,good,296
2019-06-04-18-45-50_L8_rgb.jpg,good,297
2021-07-27-18-46-06_L8_rgb.jpg,bad,298
2017-04-02-18-51-49_L8_rgb.jpg,bad,299
2016-09-06-18-52-28_L8_rgb.jpg,good,300
2019-09-24-18-46-24_L8_rgb.jpg,good,301
2014-09-10-18-46-13_L8_rgb.jpg,good,302
2018-12-01-18-52-10_L8_rgb.jpg,bad,303
2011-04-11-18-35-51_L5_rgb.jpg,good,304
2021-02-01-18-46-12_L8_rgb.jpg,good,305
2018-06-08-18-51-04_L8_rgb.jpg,good,306
2021-04-13-18-51-57_L8_rgb.jpg,good,307
2021-08-19-18-52-25_L8_rgb.jpg,good,308
2014-06-06-18-45-44_L8_rgb.jpg,bad,309
2016-08-30-18-46-15_L8_rgb.jpg,good,310
2015-02-24-18-52-03_L8_rgb.jpg,good,311
2003-09-12-18-23-32_L5_rgb.jpg,good,312
2014-11-04-18-52-28_L8_rgb.jpg,bad,313
2002-07-23-18-21-26_L5_rgb.jpg,bad,314
2009-04-12-18-39-23_L5_rgb.jpg,good,315
2020-04-10-18-51-53_L8_rgb.jpg,good,316
2020-02-06-18-52-19_L8_rgb.jpg,good,317
2005-01-20-18-32-15_L5_rgb.jpg,good,318
2018-05-07-18-51-21_L8_rgb.jpg,good,319
2002-11-28-18-17-41_L5_rgb.jpg,good,320
2016-03-30-18-51-55_L8_rgb.jpg,bad,321
2008-10-11-18-30-18_L5_rgb.jpg,good,322
2015-09-20-18-52-13_L8_rgb.jpg,good,323
2018-02-25-18-45-48_L8_rgb.jpg,good,324
2001-08-21-18-26-20_L5_rgb.jpg,bad,325
2009-04-28-18-39-41_L5_rgb.jpg,good,326
2005-02-05-18-32-27_L5_rgb.jpg,bad,327
2003-02-07-18-25-07_L5_rgb.jpg,good,328
2014-05-05-18-45-42_L8_rgb.jpg,good,329
2016-04-15-18-51-50_L8_rgb.jpg,good,330
2014-01-04-18-53-36_L8_rgb.jpg,good,331
2006-02-15-18-42-47_L5_rgb.jpg,good,332
2016-11-18-18-46-25_L8_rgb.jpg,good,333
2014-01-13-18-47-15_L8_rgb.jpg,good,334
2005-02-21-18-32-44_L5_rgb.jpg,bad,335
2007-09-30-18-45-12_L5_rgb.jpg,bad,336
2020-12-31-18-46-21_L8_rgb.jpg,good,337
2020-11-20-18-52-34_L8_rgb.jpg,good,338
2013-08-13-18-54-15_L8_rgb.jpg,good,339
2014-09-17-18-52-23_L8_rgb.jpg,good,340
2010-07-13-18-36-35_L5_rgb.jpg,bad,341
2018-07-10-18-51-23_L8_rgb.jpg,good,342
2007-07-21-18-39-41_L5_rgb.jpg,bad,343
2004-11-17-18-31-09_L5_rgb.jpg,good,344
2002-10-27-18-18-42_L5_rgb.jpg,good,345
2019-09-08-18-46-18_L8_rgb.jpg,good,346
2003-03-04-18-19-37_L5_rgb.jpg,good,347
2004-12-03-18-31-33_L5_rgb.jpg,good,348
2004-04-23-18-26-01_L5_rgb.jpg,good,349
2006-02-24-18-36-48_L5_rgb.jpg,good,350
2015-10-22-18-52-19_L8_rgb.jpg,good,351
2001-02-26-18-26-12_L5_rgb.jpg,bad,352
2021-12-18-18-46-24_L8_rgb.jpg,good,353
2009-11-15-18-36-25_L5_rgb.jpg,good,354
2015-04-06-18-45-27_L8_rgb.jpg,good,355
2015-07-18-18-51-49_L8_rgb.jpg,good,356
2013-04-16-18-47-53_L8_rgb.jpg,good,357
2013-06-03-18-48-07_L8_rgb.jpg,good,358
2017-09-25-18-52-27_L8_rgb.jpg,good,359
2017-03-26-18-45-41_L8_rgb.jpg,bad,360
2021-05-08-18-45-35_L8_rgb.jpg,good,361
2002-10-18-18-25-04_L5_rgb.jpg,bad,362
2010-04-24-18-36-55_L5_rgb.jpg,good,363
2020-12-06-18-52-36_L8_rgb.jpg,bad,364
2000-04-28-18-21-24_L5_rgb.jpg,good,365
2013-09-23-18-47-58_L8_rgb.jpg,good,366
2020-07-08-18-45-54_L8_rgb.jpg,good,367
2009-01-15-18-31-09_L5_rgb.jpg,good,368
2004-01-18-18-24-51_L5_rgb.jpg,good,369
2015-06-25-18-45-24_L8_rgb.jpg,bad,370
2014-04-26-18-52-04_L8_rgb.jpg,good,371
2021-01-07-18-52-29_L8_rgb.jpg,good,372
2002-11-19-18-24-03_L5_rgb.jpg,bad,373
2020-06-13-18-51-53_L8_rgb.jpg,good,374
2008-05-27-18-40-26_L5_rgb.jpg,bad,375
2016-10-17-18-46-24_L8_rgb.jpg,good,376
2013-10-16-18-54-06_L8_rgb.jpg,good,377
2003-03-20-18-19-55_L5_rgb.jpg,bad,378
2015-03-05-18-45-47_L8_rgb.jpg,good,379
2011-04-27-18-35-43_L5_rgb.jpg,good,380
2014-06-29-18-52-00_L8_rgb.jpg,good,381
2021-02-08-18-52-21_L8_rgb.jpg,good,382
2018-04-30-18-45-15_L8_rgb.jpg,good,383
2005-03-09-18-32-58_L5_rgb.jpg,bad,384
2008-05-11-18-40-52_L5_rgb.jpg,bad,385
2019-08-23-18-46-15_L8_rgb.jpg,bad,386
2019-05-19-18-45-41_L8_rgb.jpg,good,387
2009-04-05-18-33-04_L5_rgb.jpg,good,388
2018-11-24-18-46-00_L8_rgb.jpg,bad,389
2002-09-09-18-20-07_L5_rgb.jpg,good,390
2016-10-01-18-46-19_L8_rgb.jpg,good,391
2001-05-01-18-26-16_L5_rgb.jpg,good,392
2014-04-03-18-46-16_L8_rgb.jpg,good,393
